OriginalTitle,Popularity,weighted_average,score,bag_of_words
The Karate Kid Part III,0.3186562117999445,0.3687708582120752,0.3387020703647968,action family drama adventure despondent karate school cobra kai teacher join ruthless businessman martial artist get revenge first it was teacher to student then it was father to son now its man to man
The Kid,0.0012114165413190658,0.8778465939839597,0.3518654875183753,fantasy comedy family powerful businessman work magic moon meet rusty chubby charming version cannot believe could turn badly – life dog help able reconcile person used dream man he actually become nobody ever grows up quite like they imagined
The Kid,0.0012114165413190658,0.8778465939839597,0.3518654875183753,comedy drama tramp care boy he abandoned mother later mother change heart ache son 6 reels of joy
The Kid,0.0976499219092084,0.5000814721749678,0.25862254201551216,fantasy comedy family powerful businessman work magic moon meet rusty chubby charming version cannot believe could turn badly – life dog help able reconcile person used dream man he actually become nobody ever grows up quite like they imagined
The Kid,0.0976499219092084,0.5000814721749678,0.25862254201551216,comedy drama tramp care boy he abandoned mother later mother change heart ache son 6 reels of joy
The Kid Detective,0.02059958714039256,0.5200467063546084,0.22037843482607888,comedy drama mystery detective solve trivial mystery bout naive client first adult case find brutally no longer a kid not much of a detective
The Kid Who Would Be King,0.6447192732644573,0.4177992442440748,0.5539512616563043,action adventure fantasy family magic meet modern world young stumble upon mythical sword soon friend enemy become knight join force legendary wizard merlin together must save mankind wicked enchantress army supernatural warrior an army to fight a demon to slay a world to save no pressure
The Kill Team,0.33542148453178067,0.5006579171123109,0.4015160575639928,war action drama — a young soldier you invasion — recruit killing innocent civilian direction sadistic sergeant however platoon becomes suspicious someone rank turned begin fear hell next target soldiers brothers enemies
The Killing,0.11203991638485089,0.7607911808471695,0.37154042216977834,crime thriller drama career criminal clay recruit sharpshooter crooked police officer bartender betting teller among one last job go straight get married tell restless wife scheme steal million work hatch plot in all its fury and violence
The Killing Fields,0.06158664344841247,0.7058672070275591,0.31929886888007114,drama history  war new york time reporter assignment covering civil war help local interpreter al you army pull amid violence make exit arrangement family however tell stay help cover unfolding story — decision may regret rouge rebel move here only the silent survive
The Killing of a Sacred Deer,0.3831015556480357,0.6148401863670041,0.4757970079356231,drama thriller mystery steven murphy renowned cardiovascular surgeon spotless household wife two child margin idyllic suburban existence martin fatherless teen doctor life gradually unsettling way nan
The King,0.38206433729658973,0.6595931565185658,0.49307586498538014,drama history  war th century capricious prince life among populace far court forced circumstance reluctantly accept throne become henry all hail
The King and I,0.1965832406861847,0.6170969026819058,0.3647887054844731,drama romance adventure music widowed welsh mother anna becomes governess tutor wife many child stubborn king anna king clash personality work teach royal family language custom etiquette rush prepare party group diplomat must change opinion king more than your eyes have ever seen… more than your heart has ever known
The King of Comedy,0.30034746814243163,0.7902691006834681,0.49631612115884627,drama comedy aspiring comic attempt achieve success show business stalking idol late night host privacy its no laughing matter
The King of Staten Island,0.21544688067456197,0.6055170258688305,0.3714749387522694,comedy drama case development ever since father seven he mids little chasing dream becoming tattoo artist far reach ambitious younger sister head college still living exhausted er nurse mother day smoking weed hanging guy — — secretly childhood friend mother start dating ray set chain event force grapple grief take first tentative step toward moving forward life nan
The King's Daughter,0.2538247629332935,0.6233655514762648,0.401641078350482,fantasy adventure family king quest immortality lead capture steal mermaid life force move complicated illegitimate daughter discovery creature what on earth can hold more power than a king
The King's Speech,0.263224881653084,0.789734880872702,0.47382888134093126,drama history  king speech tell story man king father queen brother reluctantly throne plagued stutter considered unfit king help unorthodox speech therapist lionel unexpected technique result unlikely friendship able find voice boldly lead country war find your voice
The Kingdom,0.11404561047465012,0.5435365363611089,0.2858419808292336,thriller action drama team you government agent sent investigate facility middle east how do you stop an enemy who isnt afraid to die
The Kissing Booth,0.6053651072742852,0.6672034157248725,0.6301004306545201,romance comedy first kiss lead forbidden romance boy high school risk relationship best friend she can tell her best friend anything except this one thing
The Kissing Booth 2,0.3530682755417278,0.7818175440277608,0.524567982936141,comedy romance college decision looming elle juggle romance relationship lee feeling new classmate rules can be brokenbut so can hearts
The Kissing Booth 3,0.34334741981267647,0.6102906366478509,0.45012470654674624,romance comedy it is summer elle head college secret decision make elle accepted also lee headed decide stay the end of an era the beginning of everything else
The Kitchen,0.15637125433180743,0.43892505308917107,0.2693927738347529,action crime drama mobster husband three hell kitchen housewife sent prison left little sharp ax grind lady take matter hand — proving unexpectedly adept everything running racket taking competition … literally nan
The Knight Before Christmas,0.050072339052745996,0.4786936208230874,0.22152085176088257,comedy romance medieval knight magically transported present day end falling high school science teacher a modern day romance with a medieval twist
The Lady in the Van,0.023611523005892643,0.47965469290422824,0.2060287909652269,comedy drama true story relationship alan singular miss shepherd woman uncertain origin ‘ temporarily ’ van ’ s driveway live year a mostly true story
The Ladykillers,0.023891790672894153,0.41234435958260907,0.17927281823678012,comedy crime thriller eccentric charming southern professor crew pose band order rob casino nose unsuspecting landlord – sharp old woman the greatest criminal minds of all time have finally met their match
The Lair,0.2816027875640954,0.3263182634587798,0.29948897792196916,horror action royal air force pilot final flight mission jet shot one dangerous rebel stronghold find refuge abandoned underground bunker deadly creature known — hungry human flesh — unlocked unleashed
The Lair of the White Worm,0.11783286878757449,0.3906718442309325,0.22696845896491769,comedy horror archaeologist strange skull foreign land resident nearby town begin disappear leading inexplicable occurrence some legends really bite
The Lake House,0.0929087873530614,0.6128285618086107,0.30087669713528115,drama mystery romance lonely doctor unusual lakeside home begin love letter former resident architect must try unravel mystery behind extraordinary romance late how do you hold on to someone youve never met
The Land Before Time,0.2810283783872478,0.634954084512156,0.4225986608372111,family animation adventure set search legendary great valley land lush vegetation dinosaur thrive live peace along way meet four young dinosaur one different specie encounter several obstacle learn work together order survive a new adventure is born
The Land Before Time II: The Great Valley Adventure,0.313548061153903,0.46013183160285687,0.37218156933348456,animation adventure family time building hideaway new home great valley gang rescue mysterious egg two scheming make starling surprise new friend egg hatch nan
The Land Before Time III: The Time of the Great Giving,0.04999602788568325,0.4422235916880428,0.20688705340662708,animation adventure family sudden shortage water life great valley gang young dinosaur must group bully make risky journey outside valley find because nan
The Land Before Time IV: Journey Through the Mists,0.025929407631491763,0.44303552931542134,0.1927718563050636,adventure animation comedy family grandfather fall ill dinosaur way cure flower forbidding land mist hold unexpecting peril danger nan
The Land Before Time IX: Journey to Big Water,0.18111034205404386,0.44625685644002644,0.28716894780843694,animation adventure family mysterious dolphinlike creature mo trapped new water heavy rain gang go adventure big water bring mo home nan
The Land Before Time V: The Mysterious Island,0.05723601325955174,0.4434359073143441,0.2117159708814687,animation family adventure friend gang next swarm leaf gobbler home force find new home yet find mysterious island nan
The Land Before Time VI: The Secret of Saurus Rock,0.07018520955203855,0.42572809997630445,0.21240236572174492,animation adventure family legend claim rock keep bad luck great valley really true could mysterious doc famous lone dinosaur defeat tail find company must cross great valley face dangerous nan
The Land Before Time X: The Great Longneck Migration,0.0895120759479715,0.4641212036434097,0.2393557270261468,animation adventure family bedtime story lead grandparent journey new land someone born father must decide two world leave friend great valley stay behind start new life father nan
The Land Before Time XII: The Great Day of the Flyers,0.18347586422110762,0.4479714038554814,0.2892740800748571,animation family adventure great day flyer great valley flying youngster eager participate annual exhibition show skill everyone except pterodactyl petrie whose individualism because problem come formation enter dinosaur pal spike encourage petrie embrace uniqueness nan
The Larva Island Movie,0.20672683802856495,0.6266146543227258,0.37468196454622926,animation family back home chuck island shenanigan larva pal red yellow skeptical reporter movie sequel hit cartoon nan
The Last Airbender,0.4519917341503965,0.08169998003674328,0.3038750325049352,action adventure fantasy story adventure young successor long line must put childhood way aside stop fire nation water earth air nation four nations one destiny
The Last American Virgin,0.044550475741326645,0.5193568775997237,0.23447303648468548,comedy friendship group young friend struggling teen sex drug work romantic interest may turn pal bitter rival the comedy that puts zip into being a teen
The Last Boy Scout,0.3536810541236117,0.565931529902147,0.43858124443502583,action thriller girl detective joe protecting get girl attempt investigate solve case discover deep seated corruption going crooked politician owner pro football team everyone had counted them out but theyre about to get back in the game
The Last Castle,0.10221153168118757,0.6286731794573166,0.31279619079163923,action drama thriller general rally together inmate rise system put away a castle can only have one king
The Last Exorcism,0.8192272572091188,0.3094931586182077,0.6153336177727544,horror thriller mystery year “ ” taking ’ money reverend travel rural film crew dispel belief myth demonic possession dynamic reverend certain another routine “ exorcism ” disturbed religious fanatic instead come upon farm family true evil would never thought imaginable believe in him
The Last Exorcism Part II,0.4587991318773219,0.11928936710816362,0.3229952259696586,horror thriller try build new life event first movie evil force possessed return even horrific plan the second coming
The Last House on the Left,0.45303194735132424,0.4997390126799135,0.4717147734827599,crime thriller horror drama group teenage girl heading city hook gang brutally killer find way home one victim parent father mother exact horrible revenge if someone hurt someone you love how far would you go to get revenge
The Last House on the Left,0.45303194735132424,0.4997390126799135,0.4717147734827599,horror thriller two girl go careless hunt buy marijuana end captive four maniacal prison escapee girl subjected obscene torture it rests on 13 acres of earth over the very center of hell
The Last House on the Left,0.05937815752213038,0.37779786560071393,0.1867460407535638,crime thriller horror drama group teenage girl heading city hook gang brutally killer find way home one victim parent father mother exact horrible revenge if someone hurt someone you love how far would you go to get revenge
The Last House on the Left,0.05937815752213038,0.37779786560071393,0.1867460407535638,horror thriller two girl go careless hunt buy marijuana end captive four maniacal prison escapee girl subjected obscene torture it rests on 13 acres of earth over the very center of hell
The Last King of Scotland,0.01862277230839826,0.7000339873963584,0.2911872583435823,drama young doctor time adventure finish formal education try luck downfall president general amin come power become personal doctor charming magnetic murderous
The Last Legion,0.24144608096520814,0.3131938589310934,0.27014519215156224,action adventure fantasy war empire young city perilous voyage track legion supporter the end of an empirethe beginning of a legend
The Last Letter from Your Lover,0.17819174484999478,0.70213432926269,0.3877687786150729,drama romance young journalist becomes series letter recount intense love affair dont leave your love story unwritten
The Last Man,0.0798800152050807,0.3480568008478264,0.187150729462179,sciencefiction action drama thriller war veteran apocalypse coming starting relationship dubious leaf normal life begin construction shelter underground training extreme way cost losing everything making people believe insane also belief something extraordinary are you ready to survive
The Last Manhunt,0.18020934929882815,0.3058610459108029,0.23047002794361804,western willie boy love go run accidentally shoot father confrontation gone terribly wrong president taft coming area local sheriff lead two native tracker seeking justice “ ” tribal leader in 1909 they entered the desert now the truth will finally emerge
The Last Mimzy,0.022569266755453787,0.4609568794914196,0.19792431184984013,drama sciencefiction adventure two sibling begin develop special talent find mysterious box toy soon parent even teacher drawn strange new world – find task ahead far important could imagine the future is trying to tell us something
The Last Picture Show,0.1202537281579279,0.7246706857465814,0.36202051119338935,drama high school senior best friend sonny live dying town handsome dating local beauty sonny affair coach wife graduation boy contemplate future eye army sonny take local business struggle figure escape town build better life somewhere else anarene texas 1951 nothing much has changed…
The Last Resort,0.4159174340002052,0.5075405068229557,0.4525666631293054, journey couple separation determined rekindle fading romance heed counsel marriage therapist weekend getaway secluded private resort … nan
The Last Seduction,0.27497292668470874,0.5584225634723579,0.38835278139976837,thriller crime romance drama looking escape unhappy marriage villainous husband clay sell cocaine steal profit run stop small town en route next conquest insurance man mike swale getting job insurance company mike run scam thing take deadly turn recruit help get rid husband she wants it all
The Last Sharknado: It's About Time,0.1259273892177708,0.14694612671596063,0.13433488421704673,sciencefiction action adventure comedy tvmovie much lying ruin rest world brace global fin family must travel around world stop historys biggest disaster comes to an end
The Last Song,0.0587777023019016,0.6604074929028316,0.2994296185422736,drama family romance drama centered rebellious girl sent southern beach town summer stay father mutual love music duo learn reconnect a story about family first love second chances and the moment in life that lead you back home
The Last Stand,0.3426559670297218,0.3860431491475289,0.3600108398768446,action crime thriller ray sheriff quiet you border town junction leaving following operation following escape notorious drug baron gang hostage heading toward junction police make last stand intercept cross border reluctant become involved ultimately join law enforcement effort not in his town not on his watch
The Last Starfighter,0.16635870895220006,0.5207330356097044,0.30810843961520185,adventure sciencefiction action video game expert rogan find transported another planet conquering last video game find test join team best defend world attack he didnt find his dreams his dreams found him
The Last Summer,0.09628448668385214,0.3913102866393281,0.21429480666604253,romance comedy standing precipice adulthood group friend navigate new relationship final summer college your real life is about to begin
The Last Thing He Wanted,0.22222377689676875,0.18049526346798972,0.2055323715252571,drama thriller turning point affair fearless investigative journalist covering you presidential campaign put danger abandon assigned task order fulfill last wish ailing father mysterious man whose past activity barely know nan
The Last Unicorn,0.1003009938429229,0.6192745459348759,0.30789041467970407,fantasy animation family adventure butterfly unicorn supposedly last kind away red bull unicorn set discover truth behind butterfly word eventually quest magician molly grue woman life seeing unicorn journey lead far home way castle king haggard theres magic in believing
The Last Witch Hunter,0.577482438058653,0.3839960610355879,0.500087887249427,fantasy action adventure modern world hold many secret far astounding witch still live among you vicious supernatural creature intent black death upon world end human race army witch battled unnatural enemy century valiant warrior many year ago witch queen follower process moment right death queen cursed immortality forever separating beloved wife daughter today last living spent immortal life rogue witch yearning family live forever hunt forever
The Last of the Mohicans,0.4043600494786672,0.7047113947172328,0.5245005875740933,action adventure drama history  romance war colonial midst bloody battle native ally aristocratic daughter colonel party group huron warrior fortunately group three trapper come rescue the first american hero
The Layover,0.30258587495916034,0.2742757229628783,0.2912618141606475,comedy romance plane due hurricane warning two single female best friend find guy extended layover st the flight is off the fight is on
The League of Extraordinary Gentlemen,0.3748112074148511,0.383253774618582,0.37818823429634346,fantasy action thriller sciencefiction prevent world war breaking famous character literature band together battle cunning villain the power of seven become a league of one
The Ledge,0.8894645216528294,0.5007821377375832,0.7339915680867309,thriller adventure rock climbing adventure two friend turn terrifying nightmare kelly capture murder best friend camera becomes next target tight knit group friend stop nothing destroy evidence anyone way dont lose your grip
The Legend of Hercules,0.16379375274221553,0.13270041449383063,0.15135641744286157,action adventure ancient because queen lust bear son overthrow tyrannical rule king restore peace land hardship prince know nothing real identity destiny desire one thing love princess brother greater purpose must choose flee true love fulfill destiny become true hero time story behind one myth revealed epic tale love sacrifice strength human spirit every man has a destiny
The Legend of Tarzan,0.507686673372822,0.3561194653694515,0.4470597901714738,fantasy action adventure life back former home jungle investigate activity mining encampment human nature
The Legend of Zorro,0.2909820057136461,0.40848400406522645,0.33798280505427825,action adventure western spent last year fighting injustice cruelty la facing challenge loving wife thrown house divorce found comfort arm count dashing aristocrat know something does not evil mastermind behind terrorist plot destroy united state marriage county future stake zorro save two union late the original caped crusader is back
The Legion,0.3777910096267614,0.4336635152788504,0.40014001188759696,adventure history  action mission crossing snowy mountain swarming patrol seek help slowly dying men nan
The Lego Batman Movie,0.458329882277559,0.6636906294513203,0.5404741811470635,animation action comedy family must deal usual suspect plan rule city accidentally adopted teenage orphan wish become always be yourself unless you can be batman
The Lego Movie,0.41624909014723843,0.7157690677187802,0.5360570811758552,animation family adventure comedy fantasy ordinary mistakenly thought extraordinary join quest stop evil tyrant conquering universe the story of a nobody who saved everybody
The Lego Movie 2: The Second Part,0.30376156765936146,0.5442588613933892,0.39996048515297256,action adventure animation comedy family five year since everything awesome citizen facing huge new threat ® invader outer space wrecking everything faster rebuild they come in pieces
The Lego Ninjago Movie,0.37686942919700805,0.5000419983304112,0.42613845685036933,family animation action adventure comedy six young island home night they are gifted warrior skill awesome fleet vehicle fight villain monster day they are ordinary teen struggling school find your inner piece
The Librarian: Quest for the Spear,0.23340758506202386,0.43924500553622847,0.3157425532517057,adventure action fantasy magical artifact library meek librarian set ensure safe return nan
The Librarian: Return to King Solomon's Mines,0.08637974058360798,0.4399288111844215,0.22779936882393342,fantasy action adventure crystal skull map mail secret location king mine scroll stolen power key book retrieve map map useless without legend piece decipher near ruin morocco head ruin group mercenary leaded general want find location king mine professor davenport working dig escape general men traveling save local death trio face dangerous journey wild nan
The Librarian: The Curse of the Judas Chalice,0.08416202177382703,0.44098848580623695,0.226892607386791,fantasy adventure comedy dangerous mission recover historic chalice saved professor ruthless gang secret true mission shocking discovery lying within new crypt the worlds most unlikely hero is back for his biggest adventure
The Lie,0.20569510401124003,0.45929412718142837,0.30713471327931535,drama mystery thriller father daughter way dance camp spot girl best friend side road stop offer friend ride good intention soon result terrible consequence it was an accident
The Life Aquatic with Steve Zissou,0.06345127027038355,0.6358780991587962,0.2924220018257487,adventure comedy drama renowned oceanographer sworn vengeance upon rare shark member crew addition regular team boat man belief father jane journalist pregnant married man travel sea often running pirate perhaps traumatically various figure past wife the deeper you go the weirder life gets
The Life of David Gale,0.27719184211697834,0.6996523616425527,0.4461760499272081,drama thriller crime man capital punishment accused murdering fellow activist sent death row the crime is clear the truth is not
The Lighthouse,0.5162457759448298,0.7335264469345781,0.6031580443407292,drama fantasy thriller horror two lighthouse keeper try maintain sanity living remote mysterious new island there is enchantment in the light
The Limehouse Golem,0.15599432380065803,0.4391853219615558,0.26927072306501715,horror mystery thriller series murder shaken community point people believe legendary creature dark time – mythical golem – must responsible before the ripper fear had another name
The Lincoln Lawyer,0.24308252839470557,0.6596597070866994,0.4097133998715031,crime drama thriller lawyer conduct business back town car client hill this case is a dangerous game of life and death
The Lion King 1½,0.7892383946762391,0.5222635578211778,0.6824484599342147,family animation comedy action timon meerkat best pal unsung hero savanna smash animated adventure take back way back adventure you will find timon tag along search perfect home attempt raise rambunctious lion cub you dont know the ½ of it
The Lion King II: Simba's Pride,0.9355759160131523,0.5926869342059486,0.7984203232902708,family adventure animation action circle life fully grown rightful place king pride rock given birth daughter who rebellious father drive parent distraction catch eye son evil lioness zira steal heart the circle of life continues
The List,0.5777871490827045,0.5022832378521285,0.547585584590474,romance comedy fiance sleep celebrity free list nothing five name fantasy million set sleep someone dont get mad get laid
The Little Girl Who Lives Down the Lane,0.09223819761432317,0.5959691208339906,0.2937305669021901,drama mystery thriller quiet withdrawn life peacefully home new beach town whenever prying landlady father politely claim he city business landlady creepy increasingly persistent son frank will not leave alone team kindly neighbor boy maintain dark family secret she is keeping ask her no questions shell tell you no lies ask her too many and somebody dies
The Little Hours,0.4745357035447373,0.3595892637568303,0.42855712762957454,comedy handsome servant vindictive master take shelter nunnery three young nun sister sister sister try unsuccessfully find purpose life conundrum face different way obedientia paupertas
The Little Mermaid,0.28965546043278634,0.18632844197548648,0.2483246530498664,family adventure fantasy romance drama young reporter niece discover beautiful enchanting creature believe real little mermaid a new twist on the classic tail
The Little Prince,0.29508853322261963,0.74937746014335,0.4768041039909118,adventure animation fantasy family based book little prince movie tell story little girl life resignation world efficiency work dogma everything change accidentally neighbor tell story little prince met growing up isnt the problem forgetting is
The Little Rascals,0.4687739000415754,0.5641885166508427,0.5069397466852823,romance comedy family alfalfa fall friend attempt sabotage relationship mischief loves company
The Little Rascals Save the Day,0.12323141267291371,0.418167852605845,0.24120598864608622,comedy little rascal unable raise enough money save grandma bakery shutting hope win local talent show use prize money save shop the little rascals are back
The Little Things,0.5170246305693047,0.45466837630544976,0.4920821288637627,crime drama thriller deputy sheriff joe deacon join force baxter search serial killer who track culprit baxter unaware investigation dredging echo past disturbing secret could threaten case some things never let us go
The Little Vampire,0.2772421673030494,0.5591830877378334,0.39001853547696297,family adventure comedy fantasy based popular book story tell tony want friend add adventure life get vampire good appetite two end inseparable fun cut short hope vampire race could gone forever single night access daytime world help find they have always theyre not just best friends theyre blood brothers
The Little Vampire 3D,0.02453186247682515,0.43058989848845997,0.18695507688147908,comedy animation family fantasy tony boy vacation rural fascinated idea vampire meanwhile vampire similar age encounter trouble clan dangerously fate two boy together tony battle stop villain save family learn power friendship nan
The Living Daylights,0.4670529755529831,0.49974205091083723,0.4801286056961247,action adventure thriller general plot assassinate foreign spy bond assigned secret mission dispatch new head prevent tension soviet union west living on the edge
The Lizzie McGuire Movie,0.11377408358521923,0.45682969138318175,0.25099632670440425,family comedy graduated middle school take trip class supposed normal trip becomes dream come true the only risk in taking an adventure is not taking it at all
The Lobster,0.19227840364989057,0.6178855136906636,0.36252124766619975,comedy drama romance near future single people according law city taken hotel obliged find romantic partner day animal sent wood an unconventional love story
The Locksmith,0.27832303776652556,0.38816914285569526,0.32226147980219344,mystery thriller action crime drama thief fresh prison try work way back life daughter determined forced use skill gifted locksmith thing take tumultuous turn unexpected disappearance nan
The Lodge,0.18111034205404386,0.41413304832661213,0.2743194245630712,drama horror thriller father forced abruptly depart work leaf child holiday home care new grace isolated alone blizzard trap inside lodge terrifying event summon specter grace dark past youre not welcome here
The Lodger: A Story of the London Fog,0.0713606567588656,0.6328502744498419,0.2959565038352561,drama thriller mystery mysterious serial killer brutally murder young woman stalking night fog one foggy sinister night young man claim name drew guest house run bunting family rent room nan
The Lodgers,0.03010069582312136,0.20137583381938873,0.0986107510216283,horror thriller mystery rural twin share strange existence family estate night property becomes domain sinister presence lodger three rule upon twin must bed midnight may permit outsider past threshold one attempt escape life jeopardy war veteran return nearby village immediately drawn mysterious turn begin break rule lodger consequence pull deadly confrontation brother curse haunt nan
The Loft,0.372259176956242,0.47808557175304056,0.4145897348749614,thriller five men opportunity share penthouse city carry affair dream come true dead body unknown woman turn realizing killer must one group men paranoia one suspect another friendship tested loyalty marriage crumble fear suspicion run rampant the right place to do wrong
The Lone Ranger,0.3444830682707549,0.4041613126307477,0.368354366014752,action adventure western ranger chase gang outlaw led butch cavendish gang ambush ranger seemingly killing one survivor found however nurse back health ranger mask riding white stallion silver team bring unscrupulous gang ilk justice never take off the mask
The Long Good Friday,0.026128765086226746,0.615418298299697,0.26184457837161484,mystery crime thriller drama late cockney crime gangster trying become legitimate property big plan get transformation derelict area possible venue future game however series target empire weekend town convinced traitor organization set eliminate rat typically ruthless fashion who lit the fuse that tore harolds world apart
The Long Kiss Goodnight,0.13439417120217922,0.5213325164670506,0.2891695093081278,crime action mystery thriller suburban homemaker ideal year old daughter life pa school teacher make best rice treat town bump head begin remember small part previous life lethal agent whats forgotten is not always gone
The Longest Night,0.06397222606629738,0.27865075197253963,0.14984363642879428,drama crime thriller beautiful woman turn prostitution must surrender income leader human ring daughter ’ s illness drug addiction prevent usual share unexpected event give opportunity stop take justice hand she is the perfect woman until she decides to be free
The Longest Ride,0.11938076728609714,0.751153080317549,0.3720896924986779,drama romance life young couple intertwine much older man back lost love he trapped automobile crash two couples two love stories one epic tale
The Longest Yard,0.5673746732622245,0.5223529454063014,0.5493659821198552,comedy pro quarterback former college champion coach time prison put together team inmate take guard help coach inmate victory football game fixed turn quite another way if you cant get out get even
The Longest Yard,0.5673746732622245,0.5223529454063014,0.5493659821198552,comedy drama football team inmate play team prison guard dilemma warden throw game return early release also concerned inmate lack its survival of the fiercest and funniest
The Longest Yard,0.4071038707281842,0.5573830218391032,0.46721553117255177,comedy pro quarterback former college champion coach time prison put together team inmate take guard help coach inmate victory football game fixed turn quite another way if you cant get out get even
The Longest Yard,0.4071038707281842,0.5573830218391032,0.46721553117255177,comedy drama football team inmate play team prison guard dilemma warden throw game return early release also concerned inmate lack its survival of the fiercest and funniest
The Lord of the Rings,0.3297377565812529,0.5209850125891098,0.40623665898439565,adventure animation fantasy fellowship ring embark journey destroy one ring end reign fantasybeyond your imagination
The Lords of Salem,0.027641506343945466,0.27074385256402556,0.12488244483197751,horror thriller radio sent box record gift lord sound within groove trigger town violent past going mad lord back take revenge weve been waiting weve always been waiting
The Losers,0.3175122082755699,0.45558077998278224,0.37273963695845486,action adventure crime mystery thriller mission deep jungle team elite commando find end lethal betrayal dead men join force mysterious operative hunt enemy even score anyone else would be dead by now
The Lost Boys,0.38483965657523567,0.6327629821409109,0.4840089868015057,horror comedy thriller mother two teenage son move seemingly nice quiet small coastal town yet soon find overrun bike gang vampire couple teenage friend take upon hunt vampire suspect mysterious murder restore peace calm town sleep all day party all night never grow old never die its fun to be a vampire
The Lost City of Z,0.184937950919295,0.4767410496813822,0.3016591904241299,adventure drama history  drama centering explorer col discovered evidence previously unknown advanced civilization whilst searching a mans reach should exceed his grasp or whats a heaven for
The Lost Daughter,0.10214217464566278,0.5210315395474638,0.2696979206063832,drama woman seaside vacation take dark turn obsession young mother force confront secret past being a mother is a crushing responsibility
The Lost King,0.3669055819879441,0.5016211029786897,0.4207917903842423,comedy drama amateur historian academic establishment effort find king remains lost year her story made history
The Lost Weekend,0.1039080312605496,0.7421682823389197,0.35921213169189764,drama alcoholic sober ten day worst craving become insidious country weekend brother begin bender might last one way another the screen dares to open the strange and savage pages of a shocking bestseller
The Loud House Movie,0.6443213494409312,0.6622274887473214,0.6514838051634873,animation family comedy adventure fantasy loud family travel discover descendant royalty move giant ancestral castle the louds are about to rule
The Love Bug,0.0858082883109268,0.5003830242690506,0.2516381826941763,comedy family fantasy race car driver team little bug mind realizing worth sneaky rival plot steal herbie will honk his way into your heart
The Love Witch,0.14498058439493966,0.48055596486400765,0.27921073658256684,comedy horror romance witch us spell magic get men fall love deadly consequence she loved men to death
The Loved Ones,0.03404392531405609,0.5414933559378006,0.2370236975635539,horror brent turn classmate invitation wildly violent plan revenge dont break her heart
The Lovely Bones,0.5093171819069424,0.6396020567293172,0.5614311318358924,fantasy drama brutally salmon watch heaven family killer daily life must balance thirst revenge desire family heal the story of a life and everything that came after
The Lucky One,0.2028765717009533,0.6378975867551238,0.37688497772262153,drama romance marine travel serving three tour search unknown woman belief good luck charm war nan
The Machine,0.5258865083549529,0.40147720253127606,0.4761227860254822,comedy action crime face familial crisis arrival father ghost past murderous mobster back motherland atone crime together father must retrace step younger self midst war crime family attempt find common ground to be a hero it takes a lot of gut
The Machinist,0.24830765020738,0.7354981553399242,0.4431838522603977,thriller drama insomniac lathe operator experience unusual occurrence work home strange man everywhere one else notice how do you wake up from a nightmare if you’re not asleep
The Magic Roundabout,0.10752572429366225,0.2876422565934118,0.17957233721356208,animation family shaggy puppy along group friend dangerous journey effort imprison oppressor evil ice sorcerer evil twin world mortal danger want turn world ice friend must recover diamond stop nan
The Magician's Elephant,0.42717776639391536,0.5910135276533657,0.4927120708976955,animation adventure family fantasy peter searching sister cross path fortune teller market square one one question sister still alive answer must find mysterious elephant magician conjure set peter journey complete three seemingly impossible task change face town forever dare to believe
The Magnificent Seven,0.6810772349126271,0.7197138821533673,0.6965318938089231,adventure action western looking mine gold greedy industrialist bogue control old west town rose creek life jeopardy emma desperate resident turn bounty sam help recruit eclectic group take bogue ruthless henchman deadly showdown horizon seven mercenary soon find fighting money bullet start fly justice has a number
The Magnificent Seven,0.6810772349126271,0.7197138821533673,0.6965318938089231,action adventure western oppressed peasant village hire seven help defend home they were seven…and they fought like seven hundred
The Magnificent Seven,0.7351054999454021,0.4753754206782146,0.6312134682385271,adventure action western looking mine gold greedy industrialist bogue control old west town rose creek life jeopardy emma desperate resident turn bounty sam help recruit eclectic group take bogue ruthless henchman deadly showdown horizon seven mercenary soon find fighting money bullet start fly justice has a number
The Magnificent Seven,0.7351054999454021,0.4753754206782146,0.6312134682385271,action adventure western oppressed peasant village hire seven help defend home they were seven…and they fought like seven hundred
The Maltese Falcon,0.1425383893069665,0.7626104626489627,0.390567218643765,mystery crime thriller private detective take case three eccentric criminal beautiful liar quest priceless statuette a story as explosive as his blazing automatics
The Man Who Killed Don Quixote,0.08552233761084826,0.563567832398375,0.276740535525859,adventure comedy toby cynical film director find trapped outrageous delusion old shoemaker belief course comic increasingly adventure toby forced confront tragic repercussion film made idealistic youth todays a marvelous day for adventures
The Man Who Knew Infinity,0.1501183601857612,0.6516054849330235,0.35071321008466616,drama growing poor admittance university becomes pioneer mathematical theory guidance professor hardy what does it take to prove the impossible
The Man Who Knew Too Much,0.07033227899229688,0.7158686275635215,0.32854681842078676,thriller mystery couple morocco young son accidentally stumble upon assassination plot child ensure silence take matter hand save a little knowledge can be a deadly thing
The Man Who Shot Liberty Valance,0.20351057184646804,0.7765572800226899,0.4327292551169568,western senator famous killing notorious outlaw return funeral old friend tell truth deed together for the first time
The Man from Earth,0.7638650275662042,0.7464956825358242,0.7569172895540521,sciencefiction drama impromptu party professor becomes mysterious interrogation retiring scholar colleague never age earth year from one of the acclaimed writers of star trek and the twilight zone comes a story that transcends both time and space
The Man from Earth: Holocene,0.32941771065163805,0.33745968260343817,0.3326344994323581,drama sciencefiction man earth teaching northern finally starting age four student discovered secret life grave danger potentially world popular religion one must pay dearly for immortality
