Id,OriginalLanguage,OriginalTitle,Overview,Popularity,ReleaseDate,Title,VoteAverage,VoteCount,Budget,TagLine,RunTime,Revenue,Genres,North America,Europe,Asia,Oceania,South America,"Africa "
19158,1,Graveyard Shift,"John Hall is a drifter who wanders into a small town in Maine. He needs a job and decides to seek employment at the community's top business: a large textile mill. He is hired to work the ""graveyard shift"" -- from around midnight to dawn -- and, along with a few others, he is charged with cleaning out the basement. This task strikes the workers as simple enough, but then, as they proceed deeper underground, they encounter an unspeakable monstrosity intent on devouring them all.",2.741613917940351,1990-10-26,Graveyard Shift,5.3,5.3706380281276624,16.166885815127753,Stephen King took you to the edge with The Shining and Pet Sematary. This time... he pushes you over.,89,16.265039653527463,Horror,1,0,1,0,0,0
9073,1,Free Willy 2: The Adventure Home,Jesse becomes reunited with Willy three years after the whale's jump to freedom as the teenager tries to rescue the killer whale and other orcas from an oil spill.,2.741613917940351,1995-07-19,Free Willy 2: The Adventure Home,5.9,6.289715570908998,17.24949776244942,The adventure is back. The fun is back. Willy's back. And this time he's brought his whole family to meet an old friend ... and take on a new challenge.,95,17.216707939626428,"Family, Adventure, Drama",1,1,0,0,0,0
881462,0,Era ora,"Dante accidentally kisses Alice and they get engaged. After a surprise party for his 40th birthday, he wakes up a year later, not remembering what happened. Not only does he discover that Alice is pregnant... He feels time is passing too quickly and he starts forgetting some of the most important moments of his life.",2.741291534882012,2023-03-16,Still Time,6.6,5.575949103146316,0.0,,108,0.0,"Romance, Comedy, Drama",0,1,0,0,0,0
10956,1,Joe Dirt,"Joe Dirt is a janitor with a mullet hairdo, acid-washed jeans and a dream to find the parents that he lost at the Grand Canyon when he was a belligerent, trailer park-raised eight-year-old. Now, blasting Van Halen in his jacked-up economy car, the irrepressibly optimistic Joe hits the road alone in search of his folks.",2.741227045796767,2001-04-10,Joe Dirt,5.6,6.495265555937008,16.689075197544057,He Came. He Cleaned. He Conquered.,91,17.24910074816581,"Mystery, Adventure, Comedy, Romance, Drama",1,0,0,0,0,0
6961,1,The Wedding Date,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.",2.741227045796767,2005-02-04,The Wedding Date,6.8,6.9957661563048505,16.523560759066484,Love doesn't come cheap.,88,17.66937545472996,"Comedy, Romance",1,0,0,0,0,0
1117061,0,Hugot,"A basketball player, turns to drug peddling and gambling to earn more. When he realizes his path endangers not just his life but the people he loves, it's already too late.",2.7410980551484103,2023-06-30,Hugot,6.0,0.0,0.0,,99,0.0,"Drama, Crime",0,0,1,0,0,0
1721,0,...più forte ragazzi!,"The ""Trinity"" crew makes another modern era film. Plata and Salud are pilots ditching aircraft for insurance money. They wind up crashing for real in the jungles of South America. The plot involves ""Mr. Big"", who is buying the diamonds from the miners for much too little, and has thugs who keep the price down. Of course, Plata and Salud side with the miners",2.7410980551484103,1972-12-22,All the Way Boys,6.7,5.849324779946859,0.0,"Those ""TRINITY BOYS"" take to the air and still fly off the handle!",106,0.0,"Adventure, Action, Comedy",0,1,0,0,0,0
200,1,Star Trek: Insurrection,"When an alien race and factions within Starfleet attempt to take over a planet that has ""regenerative"" properties, it falls upon Captain Picard and the crew of the Enterprise to defend the planet's people as well as the very ideals upon which the Federation itself was founded.",2.7410980551484103,1998-12-11,Star Trek: Insurrection,6.4,6.994849985833071,18.064005800013632,The battle for paradise has begun.,102,18.58619518242994,"ScienceFiction, Action, Adventure, Thriller",1,0,0,0,0,0
14092,0,GHOST IN THE SHELL／攻殻機動隊2.0,"In the year 2029, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop a highly-wanted hacker known as 'The Puppetmaster'.  Ghost in the Shell 2.0 is a reproduced version of its original 1995 counterpart. Among a numerous enhancements, for the film's 2.0 release, were a number of scenes were overhauled with 3D animation, visual improvements, and soundtrack rerecorded in 6.1 surround sound.",2.741033553584225,2008-07-12,Ghost in the Shell 2.0,7.4,5.8971538676367405,0.0,It Found A Voice... Now It Needs A Body.,85,0.0,"Action, Animation, ScienceFiction",1,0,1,0,0,0
17436,1,The Informers,"A collection of intersecting short stories set in early 1980s Los Angeles, depicts a week in the lives of an assortment of socially alienated, mainly well-off characters who numb their sense of emptiness with casual sex, violence, and drugs.",2.74096904785932,2008-11-05,The Informers,4.8,5.293304824724492,16.70588231586044,Greed is good. Sex is easy. Youth is forever.,98,12.85363128126347,Drama,1,1,0,0,0,0
941256,1,Craving,"After a drug deal goes south, four heroin addicts barricade themselves in a country bar as the cops close in. Withdrawal sets in, further complicating their hostage situation, while a secret one of them is hiding could destroy them all.",2.7407755057149137,2023-03-01,Craving,4.9,2.1972245773362196,11.512925464970229,Flee or Face the Monster Inside,85,0.0,"Crime, Horror, Thriller",1,0,0,0,0,0
360055,1,Riot,"Copper Jack Stone purposefully orchestrates a bank robbery in order to be thrown into prison with the notorious Russian kingpin Balam. Balam is more than just a mob criminal; he's a very cunning and dangerous lord who controls the police force from behind bars. Balam lives in prison as a cover for his real power, which is King of the city. His cell is a lavish private room built specifically for him, inaccessible to most in the depths of the prison structure. Even the warden fears venturing into his area of the prison. However, even surrounded by his loyal henchmen and guards in his sectioned off fortress, Balam doesn't know Jack is coming for him to avenge his family, who Balam murdered in cold blood. Balam is tough... but Jack is tougher.",2.7407755057149137,2015-09-27,Riot,5.7,5.123963979403259,0.0,Caged to kill.,88,11.730919781701779,Action,1,0,0,0,0,0
68942,0,東方秃鷹,A motley group of Chinese prisoners held in the US is sent on a covert mission with the promise of a pardon: to go deep into Vietnam and destroy a secret depot of missiles that the US left behind during the pull-out.,2.7407755057149137,1987-07-09,Eastern Condors,7.2,4.394449154672439,0.0,A lethal secret arsenal was left behind in the jungle of Vietnam. Their job: find it and destroy it!,97,0.0,"Action, Adventure, War",0,0,1,0,0,0
17057,1,In a Lonely Place,An aspiring actress begins to suspect that her temperamental and mentally impaired boyfriend is a murderer.,2.7407755057149137,1950-05-17,In a Lonely Place,7.6,6.212606095751519,0.0,The Bogart suspense picture with the surprise finish!,94,0.0,"Drama, Romance, Mystery, Crime, Thriller",1,0,0,0,0,0
11634,0,Fucking Åmål,"Two teenage girls in small-town Sweden. Elin is beautiful, popular, and bored with life. Agnes is friendless, sad, and secretly in love with Elin.",2.7407755057149137,1998-10-23,Show Me Love,7.1,6.133398042996649,0.0,,89,0.0,"Comedy, Romance, Drama",0,1,0,0,0,0
4965,1,Impostor,A top-secret government weapons designer is arrested by a clandestine government organization on suspicion of being a clone created by the hostile alien race wanting to take over Earth.,2.7407755057149137,2001-12-03,Impostor,6.1,5.950642552587727,17.50439001207821,"In the Future, not everyone is who they seem to be.",102,15.978180496846843,"Action, ScienceFiction, Thriller",1,0,0,0,0,0
756681,0,Veneciafrenia,"When a group of young Spanish tourists travel to Venice for a bachelorette party, they are met by angry locals who are not keen on foreigners and soon they find themselves fighting for their lives.",2.740581926104695,2022-04-22,Veneciafrenia,6.1,5.225746673713202,0.0,,100,0.0,Horror,0,1,0,0,0,0
108,0,Trois couleurs : Bleu,"Julie is haunted by her grief after living through a tragic auto wreck that claimed the life of her composer husband and young daughter. Her initial reaction is to withdraw from her relationships, lock herself in her apartment and suppress her pain. But avoiding human interactions on the bustling streets of Paris proves impossible, and she eventually meets up with Olivier, an old friend who harbors a secret love for her, and who could draw her back to reality.",2.740581926104695,1993-09-08,Three Colors: Blue,7.7,7.318539548567902,0.0,,98,0.0,Drama,0,1,0,0,0,0
533444,1,Waves,A controlling father’s attempts to ensure that his two children succeed in high school backfire after his son experiences a career-ending sports injury. Their familial bonds are eventually placed under severe strain by an unexpected tragedy.,2.7404528522097107,2019-11-15,Waves,7.4,6.354370040797351,15.60727002719233,Love is patient.,135,14.762132609145793,"Romance, Drama",1,0,0,0,0,0
15739,1,Annie,"An orphan in a facility run by the mean Miss Hannigan, Annie believes that her parents left her there by mistake. When a rich man named Oliver ""Daddy"" Warbucks decides to let an orphan live at his home to promote his image, Annie is selected. While Annie gets accustomed to living in Warbucks' mansion, she still longs to meet her parents. So Warbucks announces a search for them and a reward, which brings out many frauds.",2.740323761652506,1982-05-21,Annie,6.5,6.456769655572163,17.37085861945369,The movie of 'Tomorrow',127,17.859596430761364,"Comedy, Drama, Family",1,0,0,0,0,0
248504,1,Sharknado 2: The Second One,"A freak weather system turns its deadly fury on New York City, unleashing a Sharknado on the population and its most cherished, iconic sites - and only Fin and April can save the Big Apple.",2.740194654428777,2014-07-30,Sharknado 2: The Second One,4.6,6.408528791059498,0.0,Shark happens!,86,0.0,"Thriller, ScienceFiction",1,0,0,0,0,0
106747,1,Machete Kills,Ex-Federale agent Machete is recruited by the President of the United States for a mission which would be impossible for any mortal man – he must take down a madman revolutionary and an eccentric billionaire arms dealer who has hatched a plan to spread war and anarchy across the planet.,2.7398072327154015,2013-09-12,Machete Kills,5.6,7.475905969367397,16.300417207752275,Trained to kill. Left for dead. Back for more.,107,16.524104677782542,"Action, Crime, Thriller",1,0,0,0,0,0
438740,0,Салют-7,"USSR, June 1985. After contact with the Salyut 7 space station is lost, cosmonauts Vladimir Dzhanibekov and Viktor Savinykh dock with the empty, frozen craft, and bring her back to life. Based on actual events.",2.7393550509306226,2017-09-22,Salyut-7,7.1,6.0330862217988015,16.523560759066484,,106,16.437787669627724,"Action, Drama, Adventure",0,1,0,0,0,0
510388,1,Villains,"When their car breaks down, a couple on the run headed southbound for a fresh start in the Sunshine State break into a nearby house looking for a new set of wheels. What they find instead is a dark secret, and a sweet-as-pie pair of homeowners who will do anything to keep it from getting out.",2.7392904368382665,2019-09-20,Villains,6.2,5.765191102784844,0.0,Two bad people are about to meet two worse people.,90,0.0,"Comedy, Horror, Drama",1,0,0,0,0,0
439058,1,Hey Arnold! The Jungle Movie,"When their trip to San Lorenzo takes a turn for the worst, Arnold and his classmate’s only hope of getting home is retracing the dangerous path that led to Arnold's parents' disappearance.",2.73922581857066,2017-11-23,Hey Arnold! The Jungle Movie,7.7,5.3612921657094255,0.0,"After all these years, all your questions will finally be answered.",81,0.0,"Family, Comedy, Animation, Adventure, TvMovie",1,0,0,0,0,0
339967,1,Colossal,A woman discovers that severe catastrophic events are somehow connected to the mental breakdown from which she's suffering.,2.7391611961272626,2017-04-06,Colossal,6.3,7.550135342488429,0.0,There's a monster in all of us,109,14.923837836263626,"Drama, Fantasy, ScienceFiction",1,1,1,0,0,0
499546,0,Wij,"During a scorching summer in a Belgian-Dutch border village, eight teenagers play games of discovery to break the listless monotony. They challenge each other and themselves and pretty soon, their sexual curiosity starts to blur the lines between right and wrong. As innocence is crushed in depraved games and sexual exploitation, the teenagers soon turn into ruthless predators.",2.7390965695075358,2018-07-12,We,5.7,4.276666119016055,0.0,,100,0.0,Drama,0,1,0,0,0,0
355066,0,Kötü Kedi Şerafettin,A foul-mouthed cat and its gang cross paths with humans.,2.7390965695075358,2016-02-05,Bad Cat,6.8,5.030437921392435,0.0,Stop behaving like a human!,86,14.320227159594848,"Comedy, Animation, Action",0,0,1,0,0,0
320007,0,Victoria,A young Spanish woman who has newly moved to Berlin finds her flirtation with a local guy turn potentially deadly as their night out with his friends reveals a dangerous secret.,2.7389673037369318,2015-06-11,Victoria,7.6,7.016609683894219,0.0,One City. One Night. One Take.,138,14.976149152297532,"Crime, Thriller, Romance",1,1,0,0,0,0
11868,1,Dracula,"After Jonathan Harker attacks Dracula at his castle, the vampire travels to a nearby city, where he preys on the family of Harker's fiancée. The only one who may be able to protect them is Dr. van Helsing, Harker's friend and fellow-student of vampires, who is determined to destroy Dracula, whatever the cost.",2.7389673037369318,1958-05-22,Dracula,7.3,6.2766434893416445,11.560572118437582,Who will his bride be tonight?,82,15.068273526459642,Horror,0,1,0,0,0,0
2044,1,The Lake House,"A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late.",2.7389673037369318,2006-06-16,The Lake House,7.0,7.831220214604293,17.50439001207821,How do you hold on to someone you've never met?,99,18.55896429839825,"Drama, Mystery, Romance",1,0,1,0,0,0
557968,0,리벤져,"Hell-bent on avenging the murder of his family, a former detective infiltrates a remote island that serves as a prison for vicious death row criminals.",2.738838021254528,2018-12-06,Revenger,5.4,4.852030263919617,0.0,Everyone has a plan until they've been hit.,102,0.0,Action,0,0,1,0,0,0
323677,1,Race,"Based on the story of Jesse Owens, the athlete whose quest to become the greatest track and field athlete in history thrusts him onto the world stage of the 1936 Olympics, where he faces off against Adolf Hitler's vision of Aryan supremacy.",2.738838021254528,2016-02-19,Race,7.3,7.278628942320682,15.424948470398375,The incredible true story of gold medal champion Jesse Owens,134,17.02652068921245,"Drama, History ",1,1,0,0,0,0
14844,1,Chasing Liberty,"The President's daughter, unable to experience life like a normal 18 year-old, escapes from her entourage of Secret Service agents while traveling in Europe. She falls in love with a handsome British stranger, who also happens to be working undercover for her father.",2.738838021254528,2004-01-09,Chasing Liberty,6.2,6.349138991379798,16.951004773893423,How do you fall in love with the whole world watching?,111,16.316587920828013,"Comedy, Romance",1,1,0,0,0,0
31203,0,Le Petit Nicolas,"Nicolas has a happy existence, parents who love him, a great group of friends with whom he has great fun, and all he wants is that nothing changes. However, one day, he overhears a conversation that leads him to believe that his life might change forever, his mother is pregnant! He panics and envisions the worst.",2.7387733737450506,2009-09-30,Little Nicholas,6.0,6.9650803456014065,16.93787548245163,,91,17.95538432240045,Comedy,0,1,0,0,0,0
261392,1,American Ultra,"Mike is an unmotivated stoner whose small-town life with his live-in girlfriend, Phoebe, is suddenly turned upside down.  Unbeknownst to him, Mike is actually a highly trained, lethal sleeper agent. In the blink of an eye, as his secret past comes back to haunt him, Mike is thrust into the middle of a deadly government operation and is forced to summon his inner action-hero in order to survive.",2.738708722056003,2015-08-19,American Ultra,6.1,7.867871490396322,17.14771506813948,Everyone's getting smoked.,96,17.11650167352891,"Comedy, Action",1,1,0,0,0,0
743904,1,"Curious George: Go West, Go Wild","While farm-sitting, George accidentally lets the farm animals escape. Ted, George and wannabe cowboy Emmett must round 'em up, accounting for every animal -- and emerging with some new skills, to boot.",2.7384500734932935,2020-09-08,"Curious George: Go West, Go Wild",6.0,4.477336814478207,0.0,,85,0.0,"Animation, Family, TvMovie",1,0,0,0,0,0
52795,0,映画ドラえもん のび太の新魔界大冒険,"When Nobita turned the world into a world with magic with the what-if-telephone-booth-gadget, He and his world needed to defeat the threat that became reality in this world.",2.738385400898283,2007-03-10,Doraemon: Nobita's New Great Adventure Into the Underworld - The Seven Magic Users,7.0,4.143134726391533,0.0,,112,0.0,"Family, Adventure, Animation, ScienceFiction, Fantasy",0,0,1,0,0,0
45408,1,The Protector,"Billy Wong is a New York City cop whose partner is gunned down during a robbery. Billy and his new partner, Danny Garoni, are working security at a fashion show when a wealthy man's daughter, Laura Shapiro, is kidnapped. The Federal authorities suspect that Laura's father is involved with Mr. Ko, a Hong Kong drug kingpin, so the NYC police commissioner sends the two cops to Hong Kong to investigate.",2.738385400898283,1985-07-10,The Protector,6.0,5.093750200806762,0.0,"Now, New York has a new weapon - A cop with his own way of fighting crime.",91,0.0,"Action, Crime, Thriller",1,0,1,0,0,0
10264,1,Hamlet,"Hamlet, Prince of Denmark, finds out that his uncle Claudius killed his father to obtain the throne, and plans revenge.",2.7383207241204577,1990-12-19,Hamlet,6.6,5.934894195619588,0.0,The extraordinary adaptation of Shakespeare's classic tale of vengeance and tragedy.,130,16.846149010054017,"Drama, History ",1,1,0,0,0,0
14817,1,Good Burger,Two hapless youths lead their burger joint in a fight against the giant fast-food chain across the street.,2.738256043159276,1997-07-25,Good Burger,6.0,6.0844994130751715,15.955576721460545,A comedy with everything on it.,95,16.98098560610536,"Family, Comedy",1,0,0,0,0,0
13350,1,Scooby-Doo and the Ghoul School,"Scooby, Shaggy and Scrappy Doo are on their way to a Miss Grimwood's Finishing School for Girls, where they have been hired as gym teachers. Once there, however, they find that it is actually a school for girl ghouls.",2.738256043159276,1988-10-16,Scooby-Doo and the Ghoul School,7.4,5.634789603169249,0.0,"Hey there, it's the ghoul school!",92,0.0,"Adventure, Animation, Mystery, Family, TvMovie, Comedy, Fantasy",1,0,0,0,0,0
9430,1,Go,"Grocery store clerk Simon occasionally sells drugs from his cash register at work, so when soap opera actors Adam and Zack come looking for Ecstasy on a quiet Christmas Eve, they are surprised to find Ronna covering his shift. Desperate for money, Ronna decides to become an impromptu drug dealer, unaware that Adam and Zack are secretly working for obsessed narcotics officer Burke.",2.738191358014197,1999-04-09,Go,6.9,6.436150368369428,15.687312734865866,Life begins at 3am.,98,17.16371572921376,"Crime, Comedy, Thriller",1,0,0,0,0,0
504982,1,The Jurassic Games,"In the near future, 10 death row convicts are forced to compete in a virtual reality game that pits them against dinosaurs and each other.",2.7380619751701816,2018-05-21,The Jurassic Games,4.7,4.962844630259907,17.14771506813948,Win the games. Win your freedom.,86,0.0,"ScienceFiction, Action, Horror",1,0,0,0,0,0
957800,1,Brie's Bake Off Challenge,"Brie Hayes is an aspiring baker who wishes to win her school's Spring Bake Off Challenge. Troubles ensue when Brie's confidence reaches an ultimate low and her ""arch nemesis"", Vanessa, does everything she can to slim Brie's chances of winning. Brie's family and her best friend Millie must help her gain perspective and practice to win. Stakes are high as these pre-teens compete for the grand prize of $5,000 and for four Cosmo Land tickets. This is the ultimate baking movie for children and adults who love watching cooking and baking shows.",2.7379325755840798,2022-04-01,Brie's Bake Off Challenge,5.5,0.6931471805599453,0.0,,100,0.0,"Comedy, Family",1,0,0,0,0,0
19971,1,The Little Girl Who Lives Down the Lane,"Quiet, withdrawn 13-year-old Rynn Jacobs lives peacefully in her home in a New England beach town. Whenever the prying landlady inquires after Rynn's father, she politely claims that he's in the city on business. But when the landlady's creepy and increasingly persistent son, Frank, won't leave Rynn alone, she teams up with kindly neighbor boy Mario to maintain the dark family secret that she's been keeping to herself.",2.7377384448040347,1976-12-25,The Little Girl Who Lives Down the Lane,7.0,5.652489180268651,0.0,"Ask her no questions, she'll tell you no lies. Ask her too many and somebody dies.",91,0.0,"Drama, Mystery, Thriller",1,1,0,0,0,0
1902,0,Abre los ojos,"A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured.",2.737673726168281,1997-12-19,Open Your Eyes,7.5,6.834108738813838,14.880221294956703,,117,12.823202339666203,"Drama, Thriller, ScienceFiction",0,1,0,0,0,0
469274,0,Nicky Larson et le parfum de Cupidon,"Nicky Larson is tasked to recover the perfume of Cupid, a perfume that would make anyone who uses it irresistible.",2.7374795451262135,2019-02-06,Nicky Larson and the Cupid's Perfume,6.5,6.594413459749778,0.0,,91,16.503544700995576,"Adventure, Comedy",0,1,0,0,0,0
14451,0,Død snø,Eight medical students on a ski trip to Norway discover that Hitler's horrors live on when they come face to face with a battalion of zombie Nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die.,2.737414809732114,2009-01-09,Dead Snow,6.0,6.933423025730715,13.592367006650065,"Eins, Zwei, Die!",91,14.588760598234739,"Horror, Comedy",0,1,0,0,0,0
17443,1,...And Justice for All,An ethical Baltimore defense lawyer disgusted with rampant legal corruption is forced to defend a judge he despises in a rape trial under the threat of being disbarred.,2.7373500701470723,1979-10-19,...And Justice for All,7.1,6.100318952020064,15.60727002719233,Once in a while someone fights back.,119,17.32106795495067,Drama,1,0,0,0,0,0
16407,0,龍少爺,"Dragon and his madcap pal Cowboy spend their days getting into mischief, frustrating the elders, chasing girls, and competing in the village sport. When Dragon overhears a fiendish plot by smugglers to sell China's national treasures overseas, the pair leap into action. Also, Cowboy's wealthy father is kidnapped by the villainous and lethal Big Boss, and the scene is set for a furious martial arts showdown.",2.73722057840199,1982-01-21,Dragon Lord,6.3,4.700480365792417,0.0,Fists and fun fly fast and furious when the Dragon Lord fights to save his nation's treasure.,102,0.0,"Action, Comedy",0,0,1,0,0,0
199153,1,The Book of Esther,"When Ester becomes King Xerxes’ queen, her Cousin Mordecai and that despicable Haman engage in a dangerous game of intrigue for control of the young Persian King Xerxes.",2.7371558262408637,2013-05-31,The Book of Esther,6.1,2.70805020110221,0.0,Who Is Your Hero?,90,0.0,Drama,1,0,0,0,0,0
411840,1,Surf's Up 2: WaveMania,"Cody, Chicken Joe and Lani are back in their most epic adventure yet! The most radical surfing dream team, The Hang Five puts Cody and his friends to the test and teaches them the meaning of teamwork as they journey to the most legendary surfing spot on the planet.",2.7370263093387273,2017-02-03,Surf's Up 2: WaveMania,6.1,5.4638318050256105,0.0,Starring your favorite WWE Superstars!,84,0.0,"Animation, Family, Comedy",1,0,0,0,0,0
11983,1,Proof of Life,"Alice hires a professional negotiator to obtain the release of her engineer husband, who has been kidnapped by anti-government guerrillas in South America.",2.7370263093387273,2000-12-08,Proof of Life,6.1,6.577861357721047,17.98989782785991,,135,0.0,"Thriller, Drama",1,0,0,0,0,0
380111,0,Экипаж,"A story about bravery, self-sacrifice and human dignity put on trial by the merciless power of nature. A young pilot is fired from military air force after disobeying an absurd order. He gets a job as a co-pilot with a civil airline. Being brutally honest and direct, he is not on best terms with his new colleagues. During a flight to Asia his crew receives a distress message from a volcanic island and makes a decision to attempt a rescue mission. Will it be a success? Will they survive the disaster? They have a single chance to find that out: by being a team and sticking up for one another.",2.73696154459663,2016-04-21,Flight Crew,7.0,5.480638923341991,16.11809565095832,A mid air rescue mission,138,17.122601305270635,Action,0,1,1,0,0,0
4944,1,Burn After Reading,"When a disc containing memoirs of a former CIA analyst falls into the hands of gym employees, Linda and Chad, they see a chance to make enough money for Linda to have life-changing cosmetic surgery. Predictably, events whirl out of control for the duo, and those in their orbit.",2.73696154459663,2008-09-05,Burn After Reading,6.6,8.37216741936598,17.4264284706085,Intelligence is relative.,96,18.913668631039645,"Comedy, Drama",1,1,0,0,0,0
17689,1,The Gauntlet,Phoenix cop Ben Shockley is well on his way to becoming a derelict when he is assigned to transport a witness from Las Vegas. The witness turns out to be a belligerent prostitute with mob ties—and incriminating information regarding a high-ranking figure.,2.7368320025276622,1977-12-17,The Gauntlet,6.6,6.133398042996649,15.520258650202699,Clint Eastwood is the man in the middle of The Gauntlet,109,17.08942964130764,"Drama, Action, Crime, Thriller",1,0,0,0,0,0
1850,1,Man on the Moon,"The story of the life and career of eccentric avant-garde comedian, Andy Kaufman.",2.736767225199704,1999-12-22,Man on the Moon,7.3,7.382124365737512,18.222229805228526,"Hello, my name is Andy and this is my movie.",118,17.67485889429336,"Comedy, Drama",1,1,1,0,0,0
4723,1,Southland Tales,"Set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.",2.736702443675372,2007-11-14,Southland Tales,5.1,6.20455776256869,16.64872390202049,Have a nice apocalypse.,144,12.833995736670975,"ScienceFiction, Thriller, Comedy",1,1,0,0,0,0
871964,0,W lesie dziś nie zaśnie nikt 2,"When something horrible happens to the only survivor of a bloody massacre, an insecure rookie cop must overcome his fears to stop further carnage.",2.7366376579541227,2021-10-27,Nobody Sleeps in the Woods Tonight 2,4.7,5.616771097666572,0.0,,97,0.0,"Horror, Thriller, Comedy",0,1,0,0,0,0
445993,1,The Marine 5: Battleground,"While working as an EMT back stateside Jake Carter after responding to a distress call, finds himself caught up protecting a person of interest from a biker gang ruthlessly hunting them down.",2.7366376579541227,2017-03-16,The Marine 5: Battleground,6.4,4.962844630259907,0.0,One Marine. Two gangs. One long night,91,0.0,Action,1,0,0,0,0,0
442495,1,Sexology,"In a post-sexual revolution world, roughly one-third of all women have never experienced an orgasm. Armed with shocking sexual data, a bunch of insecurities and a determination to unlock the key to feminine sexual energy, filmmakers Catherine Oxenberg and Gabrielle Anwar seek out sexual experts, tantric masters, researchers, and everyday women to unearth feminism's full potential.",2.7365728680354113,2016-12-22,Sexology,4.6,2.0794415416798357,0.0,A million shades of grey,92,0.0,Documentary,1,0,0,0,0,0
362585,0,傷物語〈Ⅲ冷血篇〉,"With help from Meme Oshino, the apparition specialist, Koyomi defeats the three powerful vampire hunters: Dramaturgy, Episode and Guillotinecutter. Koyomi takes back all the limbs of Kiss-shot Acerola-orion Heart-under-blade in order to become a human again.",2.7365080739186944,2017-01-06,Kizumonogatari Part 3: Reiketsu,8.0,5.170483995038151,0.0,,83,0.0,"Animation, Fantasy, Mystery",0,0,1,0,0,0
10329,1,Congo,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.",2.7363784730890677,1995-06-09,Congo,5.5,6.670766320845874,17.72753356339242,Where you are the endangered species.,109,18.83953646955659,"Action, Adventure, ScienceFiction",1,0,0,0,0,0
595148,1,Irresistible,"A Democratic political consultant helps a retired Marine colonel run for mayor in a small, conservative Wisconsin town.",2.736248855460889,2020-07-01,Irresistible,6.1,5.932245187448011,0.0,Send in the clowns.,101,12.086263809324759,"Comedy, Drama",1,0,0,0,0,0
602302,0,내일의 기억,"Sujin, who lost her memories due to a horrible incident, starts suspecting her husband. She is confused between reality and illusion, truth and lies.",2.7361840403459814,2021-04-21,Recalled,6.9,4.30406509320417,0.0,"Distorted illusions, blurred memories and inevitable truth.",99,0.0,"Mystery, Thriller",0,0,1,0,0,0
329981,1,Shut In,"A widowed child psychologist lives in an isolated existence in rural New England. When caught in a deadly winter storm, she must find a way to rescue a young boy before he disappears forever.",2.7361840403459814,2016-11-11,Shut In,5.3,6.483107351457199,16.11809565095832,Some fears can't be shut out.,91,16.38675322479326,"Drama, Thriller",1,1,0,0,0,0
573560,1,The Car: Road to Revenge,"In a dilapidated cyberpunk city plagued by crime and corruption, an unscrupulous District Attorney is savagely murdered and tossed out of a building onto his brand new car. Mysteriously, the District Attorney and his car come back to life as a single being with a thirst for vengeance. The eerie driver-less car embarks on a vicious rampage exacting revenge on the criminals who murdered him. The Car: Road to Revenge is the stylized sequel to the unconventional horror cult classic The Car (1977), and features an homage to the original with the return of Ronny Cox as the Mechanic.",2.7361192210298024,2019-01-08,The Car: Road to Revenge,6.5,4.553876891600541,0.0,,89,0.0,"Action, Horror, Thriller, ScienceFiction",1,0,0,0,0,0
13474,1,P2,A businesswoman finds herself locked with a unhinged security guard in a parking garage after getting stuck working late on Christmas Eve.,2.7360543975118072,2007-11-09,P2,6.2,6.62273632394984,15.068273526459642,A new level of terror.,98,15.865296692736486,"Horror, Thriller",1,0,0,0,0,0
264397,0,El Incidente,"Two parallel stories about people trapped in illogical endless spaces: two brothers and a detective locked on an infinite staircase, and a family locked on an infinite road... for over 35 years.",2.7359895697914514,2014-05-17,The Incident,6.9,4.990432586778736,0.0,"If the road never stops, you better keep going.",102,0.0,"Thriller, ScienceFiction, Horror",1,0,0,0,0,0
10782,1,Basic,A DEA agent investigates the disappearance of a legendary Army ranger drill sergeant and several of his cadets during a training exercise gone severely awry.,2.7359895697914514,2003-04-18,Basic,6.5,6.853299093186078,17.72753356339242,Deception is their most deadly weapon.,98,17.57187483703438,"Action, Drama, Mystery, Thriller, Crime",1,1,0,0,0,0
2959,1,License to Wed,"Newly engaged, Ben and Sadie can't wait to start their life together and live happily ever after. However Sadie's family church's Reverend Frank won't bless their union until they pass his patented, ""foolproof"" marriage prep course consisting of outrageous classes, outlandish homework assignments and some outright invasion of privacy.",2.735859901741477,2007-07-04,License to Wed,5.7,6.697034247666484,17.37085861945369,First came love... then came Reverend Frank.,91,18.05405970115151,Comedy,1,0,0,1,0,0
