Id,OriginalLanguage,Overview,Popularity,ReleaseDate,Title,VoteAverage,VoteCount,Budget,TagLine,RunTime,Revenue,Genres,North America,Europe,Asia,Oceania,South America,Africa
27573,1,revered bounty hunters latest gig rather satisfying bailskipper exwife intention getting nabbed without fight,14.549,2010-03-16,bounty hunter,5.8,2670,40000000,job isnt personal well maybe little,110,136333522,comedy action romance,1,0,0,0,0,0
15516,1,two girls go careless hunt buy marijuana end captives four maniacal prison escapees girls subjected obscene torture,14.549,1972-08-30,last house left,5.9,605,90000,rests acres earth center hell,84,0,horror thriller,1,0,0,0,0,0
454699,1,wishbone family far happy attempt reconnect family plan fun night however plan backfires cursed turned monsters,14.542,2017-08-24,monster family,6.0,311,0,,93,26441892,animation family fantasy comedy,0,1,0,0,0,0
70436,1,fictionalized account last days edgar allan poes life poet pursuit serial killer whose murders mirror writers stories,14.542,2012-03-09,raven,6.3,1242,26000000,one stop serial killer man inspired,111,29657751,crime thriller mystery horror,1,1,0,0,0,0
49292,1,cop sexually frustrated wife struggling keep failing marriage intact chance finds heart voyeuristic peeping tom satisfy wife numerous affairs husband watches closedcircuit televison however pair soon learn play fire youll always get burned,14.542,1992-10-21,animal instincts,4.5,30,0,watch,96,0,drama thriller,1,0,0,0,0,0
517412,1,story promethean struggles nikola tesla attempts transcend entrenched technology—including previous work—by pioneering system wireless energy would change world,14.541,2020-08-14,tesla,5.9,284,5000000,,102,459051,history drama,1,0,0,0,0,0
213927,1,danny krueger twentyyear old drag racer plays rules winning scholarship prestigious fast lane racing academy danny finds competing fiercest young drivers world tension soars track terrible incident leaves danny without racing partner facing dismissal academy danny forced team old rival pair must learn set aside differences vie rookie spots professional racing team,14.541,2014-03-20,born race fast track,6.5,90,0,survival fastest,94,0,action,1,0,0,0,0,0
24438,1,new yorkers paul meryl morgan seem except marriage crumbling around romantic woes small compared trouble find witnessing murder protect assassin federal agents whisk away paul meryl small town wyoming marriage crash burn passion reignite,14.54,2009-12-17,hear morgans,5.3,897,58000000,manhattan anymore,103,85280250,comedy drama romance,1,0,0,0,0,0
24961,1,dorothy gale shy kindergarten teacher swept away magic land oz embarks quest return home,14.539,1978-10-24,wiz,6.0,222,24000000,book thats american tradition… smashhit broadway show… entertainment year,134,21049053,adventure family fantasy music,1,0,0,0,0,0
20345,0,american writer living rome witnesses attempted murder connected ongoing killing spree city conducts investigation despite girlfriend targeted killer,14.539,1970-02-27,bird crystal plumage,7.2,675,500000,stunning portrait psychoterror,96,0,horror mystery thriller,0,1,0,0,0,0
523777,1,friendship topsecret robot turns lonely girls life thrilling adventure take bullies evil bots scheming madman,14.538,2018-09-07,next gen,7.0,698,22000000,friendship ultimate upgrade,105,0,animation action adventure comedy family sciencefiction,1,0,1,0,0,0
25934,1,british guianese engineer starts job high school teacher london ’ east end uninterested delinquent pupils desperate need attention care,14.538,1967-06-14,sir love,7.5,285,625000,story fresh girls minis tough kids londons east end,105,42432803,drama,0,1,0,0,0,0
443319,1,years three teenagers disappeared wake mysterious lights appearing phoenix arizona unseen footage night discovered chronicling final hours fateful expedition,14.536,2017-04-21,phoenix forgotten,6.0,250,2800000,based shocking untold true events,87,3600000,horror mystery sciencefiction,1,0,0,0,0,0
469916,1,stranded side road tire blowout group friends become targets enigmatic sniper,14.535,2018-05-25,downrange,5.8,286,0,hell way,90,0,thriller horror,1,0,0,0,0,0
10576,1,years treatment mental institution criminally insane serial killer norman bates finally released deciding move back longdead mothers infamous old house soon finds tormented demands begins question sanity,14.535,1983-06-03,psycho ii,6.4,567,5000000,years later norman bates finally coming home,113,34725000,horror mystery thriller,1,0,0,0,0,0
768939,1,hiking special forces brenner baker stumbles onto cartels compound husbands killed shes left dead cartel made two mistakes killed husband left alive wont live make another,14.534,2020-12-14,army one,5.7,166,0,left dead big mistake,87,0,action,1,0,0,0,0,0
35690,1,drama centered rebellious girl sent southern beach town summer stay father mutual love music estranged duo learn reconnect,14.533,2010-03-31,last song,7.2,3201,20000000,story family first love second chances moment life lead back home,107,89137047,drama family romance,1,0,0,0,0,0
438396,0,madrid spain mysterious serial killer ruthlessly murders victims recreating first appearance several comic book superheroes cosme veteran police inspector retire works case along tormented inspector david valentín son jorge elías nerdy young man owns comic book store,14.531,2020-08-28,unknown origins,6.2,389,3268650,,97,0,drama thriller,0,1,0,0,1,0
576920,0,christmastime stpetersburg icecovered rivers canals capital seethe festive activities eve new century destined meet come together people different worlds matvey son lamplighter whose treasure silverplated skates alice daughter highranking official dreaming science difficult lifestory accidentally met rush forward together pursuit dreams,14.529,2020-12-10,silver skates,7.7,221,0,magical journey awaits,136,0,romance adventure drama family history,0,1,0,0,0,0
10620,0,goes us open martial arts school around time many chinese people sold us railroad companies brutally treated americans harsh working conditions thus american workers hatred towards chinese immigrants high result gets trouble americans mob calls master wong help,14.528,1997-02-01,upon time china america,5.8,84,12000000,,102,0,action western,1,0,1,0,0,0
730167,1,sisters murder nic younger sister two friends seek solace pacific island kayaking adventure hours trip women stalked shark must band together face fears save,14.526,2022-07-14,reef stalked,5.9,180,0,find,93,0,thriller horror,0,0,0,1,0,0
837,1,president trashy tv channel max renn desperate new programming attract viewers happens upon videodrome tv show dedicated gratuitous torture punishment max sees potential hit broadcasts show channel however girlfriend auditions show never returns max investigates truth behind videodrome discovers graphic violence may fake thought,14.526,1983-02-04,videodrome,7.3,1956,5952000,first controls mind destroys body,88,2120439,horror mystery sciencefiction,1,0,0,0,0,0
391262,1,clinging smooth curved surface high sentient abyss woman tries cover feet back safety without losing purchase falling death,14.525,2016-06-10,curve,7.2,49,0,,10,0,thriller horror,0,0,0,1,0,0
13496,1,midwest town learns corrupt railroad baron captured deeds homesteads without knowledge group young ranchers join forces take back rightfully become object biggest manhunt history old west fame grows legend leader young outlaw name jesse james,14.525,2001-08-17,american outlaws,6.1,221,35000000,sometimes wrong side law right place,94,13678913,western action,1,0,0,0,0,0
9920,1,late 21st century subculture humans emerged modified genetically vampirelike disease giving enhanced speed incredible stamina acute intelligence set apart normal healthy humans world pushed brink worldwide civil war aimed destruction diseased population middle crossedfire infected woman ultraviolet finds protecting nineyearold boy marked death human government believed threat humans,14.525,2006-03-03,ultraviolet,5.2,1448,30000000,blood war,87,31070211,sciencefiction action thriller,1,0,0,0,0,0
14114,1,mr rads warehouse best hiphop crews los angeles compete money respect suburban crew crashes party stealing dancers moves two warring friends pull together represent street starring hiphop sensations marques houston omari grandberry lil kim comedian steve harvey,14.524,2004-01-30,got served,6.4,394,0,want respect youve got take,95,0,music drama,1,0,0,0,0,0
881693,0,aeronautical engineer ariane espace jim devoted years secret project building rocket accomplishing first manned space flight amateur realize dream must learn share,14.523,2023-02-15,astronaut,7.0,35,0,,110,0,comedy drama,0,1,0,0,0,0
8592,1,comic strip detective finds life vastly complicated breathless mahoney makes advances towards trying battle big boy caprices united mob,14.523,1990-04-05,dick tracy,6.1,854,47000000,turf game rules didnt count law,105,103738726,adventure comedy crime,1,0,0,0,0,0
35712,0,two young women find struggling survive paris streetwise nathalie stripper naïve sandrine barmaid together discover sex used advantage pleasure,14.522,2002-10-16,secret things,5.7,82,0,,115,105090,drama,0,1,0,0,0,0
11948,0,island java world war ii british major jack celliers arrives japanese prison camp run strict captain yonoi colonel john lawrence profound knowledge japanese culture sergeant hara brutal simpleton witness struggle wills two men different backgrounds tragically destined clash,14.522,1983-05-28,merry christmas mr lawrence,7.3,402,0,java 1942— clash cultures test human spirit,124,2306560,drama history war,0,1,1,1,0,0
786705,0,clever sociallyawkward tetê joins new school shell anything fit queen bee among classmates ideas,14.521,2021-09-22,confessions invisible girl,6.8,214,0,,91,0,comedy drama,0,0,0,0,1,0
45657,1,kristen troubled young woman captured police burning farmhouse locked north bend psychiatric hospital soon begins suspect place dark secret core shes determined find,14.519,2010-09-13,ward,5.8,1121,10000000,sanity keep alive,88,5343820,horror mystery,1,0,0,0,0,0
3777,0,returning lords castle samurai warriors washizu miki waylaid spirit predicts futures first part spirits prophecy comes true washizus scheming wife asaji presses speed rest spirits prophecy murdering lord usurping place director akira kurosawas resetting william shakespeares macbeth feudal japan one acclaimed films,14.519,1957-01-15,throne blood,7.9,731,0,,108,13422,drama history,0,0,1,0,0,0
456154,0,loyal wolfdog ’ curiosity leads adventure lifetime serving series three distinctly different masters,14.518,2018-03-28,white fang,7.4,185,0,rediscover jack londons masterpiece,87,0,animation family,1,1,0,0,0,0
11068,1,romantic comedy six seattles young people live apartment building whose lives revolve around citys everexpanding music scene interrelated stories characters progress singles scene intriguing often funny soundtrack grunge fanatics dream likes soundgarden pearl jam mudhoney,14.517,1992-09-18,singles,6.3,335,0,love game easy start hard finish,99,18472850,comedy drama romance,1,0,0,0,0,0
428605,0,soohyeon hyeji sitting pile debt thanks husband father ran away middle night taesan loan shark demands money matter rapes mother daughter requires join prostitution survive day day selling one day taesan suggests way clean slate one night mother daughter extreme sex one man,14.514,2016-11-24,prostitution,5.0,4,0,,79,0,drama romance,0,0,1,0,0,0
323660,1,rumpelstiltskin destroys magic mirror escapes modern world four princesses upon timecinderella sleeping beauty snow white rapunzelare sucked portal welltrained endowed magical powers four women must fight rumpelstiltskin army thralls enslaves everyone earth,14.514,2015-03-17,avengers grimm,3.9,113,0,battle legendary proportions,90,0,action fantasy,1,0,0,0,0,0
95700,0,jairo teenager living marginal world neighborhood full drugs assaults tired poverty family hell forced resort violence thinks way misery world crime decides participate assault get money regain dignity,14.513,1994-07-20,sicario,6.4,12,0,,105,0,drama,0,0,0,0,0,0
718840,1,lucy neal thrown loop accused inhibited exboyfriend effort prove wrong lucy creates rather wild todo list sends whirlwind surprising journey selfdiscovery friendship new love,14.512,2020-07-18,nice girl like,5.8,289,6100000,naughty nice,94,0,comedy romance,1,0,0,0,0,0
11676,1,advertising executive nick beame learns wife sleeping employer state despair encounters bumbling thief whose attempted carjacking goes awry nick takes involuntary joyride soon betrayed businessman incompetent crook strike partnership develop robberyrevenge scheme turns criminals area dont appreciate competition,14.512,1997-07-18,nothing lose,6.5,538,25000000,odds sometimes bet,97,44480039,comedy crime,1,0,0,0,0,0
11416,1,spanish jesuit goes south american wilderness build mission hope converting indians region slave hunter converted joins mission spain sells colony portugal forced defend built portuguese aggressors,14.512,1986-09-24,mission,7.4,1275,24500000,one trust power prayer one believe might sword,126,17218023,adventure drama action history,0,1,0,0,0,0
557950,1,young woman thinks ’ found path internet stardom starts making youtube videos charismatic stranger – dark side viral celebrity threatens ruin,14.511,2021-05-07,mainstream,6.3,180,5000000,like,95,0,comedy drama,1,0,0,0,0,0
785533,1,priceless relic stolen identical royals queen margaret princess stacy enlist help sketchy lookalike cousin fiona pembroke retrieve,14.51,2021-11-18,princess switch romancing star,6.9,370,0,merry switchmas,106,0,romance comedy,1,0,0,0,0,0
22821,1,skillfully framed unknown enemy murder priest wanted vigilante macmanus brothers murphy connor must come hiding sheep farm ireland fight justice boston,14.508,2009-11-24,boondock saints ii saints day,6.0,672,8000000,saints calling,118,10629321,action thriller crime,1,0,0,0,0,0
5491,1,year man match psychlos greedy manipulative race aliens quest ultimate profit led powerful terl psychlos stripping earth clean natural resources using broken remnants humanity slaves left human race descended near primitive state captured tyler save mankind,14.507,2000-05-12,battlefield earth,3.2,754,73000000,take back planet,117,29000000,action adventure sciencefiction,1,0,0,0,0,0
260372,1,air force one goes storm bermuda triangle united states navy dispatched find escape pod holding president giant monster beneath ocean awakens attacks fleet,14.506,2014-04-04,bermuda tentacles,4.0,67,0,,89,0,sciencefiction,1,0,0,0,0,0
912022,0,group biologist search evidence unseen southamerican bear hear local legend bearman known ucumar,14.505,2022-11-17,el ucumar,1.5,2,0,,86,0,horror fantasy,0,0,0,0,1,0
82424,1,fast food restaurant mini variant buzz forcibly switches places real buzz friends deal obnoxious impostor,14.505,2011-11-23,small fry,6.9,507,0,,7,0,animation family comedy,1,0,0,0,0,0
21786,0,one breaks leg friends snowboarding norwegian mountains take shelter abandoned ski lodge soon realize ’ alone,14.505,2006-10-13,cold prey,6.2,364,0,youll catch death,97,0,horror mystery thriller,0,1,0,0,0,0
20677,0,police officers around tokyo murdered unknown assailant ran witnesses attempt life one friends police loses memory conan inspector megure must find murderer ran attempts regain lost memories,14.505,2000-04-22,detective conan captured eyes,7.4,149,0,,100,0,animation crime thriller,0,0,1,0,0,0
40724,1,anne shirley schoolteacher begun writing stories collecting rejection slips acts dianas maid honor develops relationship gilbert blythe finds kingsport ladies college anne enjoys battles friends makes finds returning avonlea,14.504,1987-05-19,anne green gables sequel,8.0,110,0,anne girl courage back,230,0,drama romance family,1,1,0,0,0,0
345934,1,american pilot sent chinese province teach crew wouldbe pilots fly war planes japanese world war ii,14.501,2018-10-26,air strike,4.9,212,65000000,fought world war iis greatest battle,97,0,war action adventure drama,0,0,1,0,0,0
11545,1,beautiful firstgrade teacher arrives prep school soon attracts attention ambitious teenager named max quickly falls love max turns father two schoolmates advice woo teacher however situation soon gets complicated maxs new friend becomes involved setting two pals one another war attention,14.501,1998-12-11,rushmore,7.4,2271,9000000,love expulsion revolution,93,17096053,comedy drama,1,0,0,0,0,0
617894,0,sylvia goes rome stay time uncles house sexuality causes problems cousin gets closer family ways possible,14.5,1999-12-31,improper relations,5.0,3,0,,25,0,comedy,0,1,0,0,0,0
13018,1,corporate auditor works number different offices jonathan mcquarry wanders without anchor among new yorks power brokers chance meeting charismatic lawyer wyatt bose leads jonathans introduction list underground sex club jonathan begins affair woman known introduces jonathan world treachery murder,14.5,2008-04-24,deception,5.9,595,25000000,youre world one seem everyone playing game,107,18024545,thriller mystery,1,1,0,0,0,0
3064,1,louie jeffries happily married corinne first anniversary louie killed crossing road louie reincarnated alex finch twenty years later fate brings alex louies daughter miranda together alex invited louies home begins remember former life wife best friend course theres also problem hes attracted louieshis daughter,14.5,1989-03-10,chances,6.7,239,16000000,alex lifetime full wonderful memories unfortunately theyre,108,16300000,fantasy comedy romance,1,0,0,0,0,0
14310,0,yeung kam wing trying remove connections mob actions carefully observed lau kin ming bears personal grudge,14.499,2003-12-12,infernal affairs iii,6.9,276,250000,ultimate showdown,118,0,crime drama action,0,0,1,0,0,0
853066,0,hwangyong learning martial arts master mountains went seoul hwangyong got job massage shop makes lot money becoming famous ability swindled seyeong loses assets ability making inutile returning mountain ruined man sonji trains martial arts hwangyong regained ability sets massage shop sonji,14.498,2021-06-11,god massage,0.0,0,0,,67,0,drama,0,0,0,0,0,0
260063,1,seal team eight must fight way deep africas congo decommission secret uranium mine stop dangerous enemy smuggling weapons grade yellowcake country,14.498,2014-05-23,seal team eight behind enemy lines,6.0,138,0,fight freedom never ends,98,0,action war drama,1,0,0,0,0,1
385320,1,strange virus quickly spreads safari park turns zoo animals undead left park must stop creatures escape zombify whole city,14.495,2016-04-29,zoombies,5.2,165,0,uncaged undead,90,0,sciencefiction action horror,1,0,0,0,0,0
235704,0,son north korean spy decides follow fathers footsteps protect little sister fathers botched espionage mission north korean myunghoon young sister hyein sent labor prison camp order save sisters life myunghoon volunteers become spy infiltrates south teenage defector attending high school south meets another girl named hyein rescues comes attack,14.494,2013-11-05,commitment,7.3,107,0,hell stop nothing save,113,0,drama action thriller,0,0,1,0,0,0
8954,1,two fathers lives intersect one involved terrible sudden hitandrun car accident leaves others son dead response two men react unexpected ways reckoning looms near future,14.494,2007-09-13,reservation road,6.5,342,0,find truth find whos hiding,102,0,drama crime thriller,1,0,0,0,0,0
15582,1,although awkward college student todd howard particularly adept science hes paying school athletic scholarship lose fare well upcoming boxing tournament luckily todd inherited family curse turned cousin werewolf transforms hairy fanged howling monster finds physical agility popularity skyrocketing cost,14.493,1987-11-20,teen wolf,4.0,175,3000000,high school easy college whole different animal,95,7900000,comedy fantasy family,1,0,0,0,0,0
10299,1,aging reclusive southern belle plagued horrifying family secret descends madness arrival lost relative,14.493,1964-12-15,hush hush sweet charlotte,7.2,222,2200000,years soon erase lovers liesthe blood face,133,4000000,drama horror mystery,1,0,0,0,0,0
620725,1,phils new phone comes unexpected feature jexian ai determined keep comedy happen love phone else,14.492,2019-10-10,jexi,6.8,1091,5000000,“ hello ”,84,9341824,comedy,1,0,0,0,0,0
19165,1,littlefoot friends gang next swarm leaf gobblers destroyed homes forces find new home yet find mysterious island,14.492,1997-09-12,land time v mysterious island,6.2,296,0,,74,0,animation family adventure,1,0,1,0,0,0
353440,1,man high stakes celebrity death pool quickly loses everything business bank account home fiancé snaps realizes way get life back track hell murder celebrity hell kill hasselhoff,14.491,2017-08-29,killing hasselhoff,4.5,102,0,dont hassle hoff,80,0,comedy,1,0,0,0,0,0
80662,0,detective probes brutal murder woman red light district housewife hides double life prostitute husband,14.491,2011-09-30,guilty romance,7.0,186,0,love hell,145,246091,thriller horror mystery,0,1,1,0,0,0
20156,1,upscale toronto strip club exotica dancer christina visited nightly obsessive francis depressed tax auditor exboyfriend clubs mc eric still jealously pines even introduces onstage eric relationship problems clubs female owner thomas mysterious petshop owner become unexpectedly involved lives,14.491,1994-11-30,exotica,6.6,266,2000000,world temptation obsession deadliest desire,104,4221036,drama mystery,1,0,0,0,0,0
363992,1,look behind scenes bernie madoffs massive ponzi scheme perpetrated public trail destruction left wake victims madoffs family,14.489,2017-05-11,wizard lies,6.6,516,0,trust truly betray,133,0,crime drama history thriller tvmovie,1,0,0,0,0,0
95516,1,working undercover bodyguard arms dealer harry formersoldierturnedsecretserviceagent ewan survives bloody shootout member islamic terrorist cell steals harrys briefcase full semtex explosives escapes ewans spymasters task ewan hunting cell members retrieving briefcase,14.488,2012-03-08,cleanskin,5.7,287,0,fight fire fire,108,0,drama thriller crime,0,1,0,0,0,0
13199,1,years folsom prison streetgang leader santana rules drugandmurder activities behind bars upon release santana goes back old neighborhood intending lead peaceful crimefree life old gang buddies force back old habits,14.488,1992-03-13,american,7.4,324,0,prison law streets power,125,0,crime drama,1,0,0,0,0,0
716586,0,prevent national crisis childbirth state makes sex life management committee couple doyoon min arang kim could get pregnant person charge national sex life management committee chaedam lee minwoo kang dispatched encourage pregnancy since officials charge experts area given role evangelists hold wrong position convey correct sexual knowledge,14.483,2018-12-06,national sexuality management committee,0.0,0,0,,79,0,romance,0,0,1,0,0,0
24696,1,christmas never spirited tom jerry lock horns holidays new original movietom jerry nutcracker tale empty opera house jerry wishes chance perform magically dream comes true little mouse whisked away enchanted kingdom anything possible candy forests singing snowflakes even toys spring life jerry great time new friends jerry dances music box ballerina happy happy unfortunately alley cats led tom crash jerrys party kidnap music box ballerina wreak havoc holiday kingdom jerry set things right help fellow mouse named tuffy newfound friends jerry may win day,14.482,2007-10-02,tom jerry nutcracker tale,6.8,129,0,,46,0,animation family comedy,1,0,0,0,0,0
869399,0,four people traveling van run lone woman walking dark country road loading vehicle take nearest hospital notice behaving rather strangely occupants van soon realise time come fight lives together agree one simple rule sit next,14.481,2022-06-03,passenger,5.8,49,0,dont sit next,91,0,horror comedy sciencefiction,0,1,0,0,0,0
10007,1,group delinquents sent clean blackwell hotel little know reclusive psychopath jacob goodnight holed away rotting hotel one teens captured remain band together survive brutal killer,14.48,2006-05-19,see evil,5.4,583,8000000,evil gets raw,84,18707966,horror thriller,1,0,0,0,0,0
16761,0,small egg named toto decides wants fulfill purpose life become chicken instead dying frying pan starts quest return farms along new friend noisy egg willy crazy bacon stripe three friends face lot obstacles quest,14.479,2006-04-21,movie eggs,7.7,273,634793,,90,7978917,animation comedy family,1,0,0,0,0,0
12120,1,trying rescue home planet destruction gorgeous extraterrestrial named celeste arrives earth begins scientific research woos quirky scientist dr steve mills widower young daughter long celeste finds love steve new life earth experiences true intimacy first time loses sight mission begins question belongs,14.479,1988-12-09,stepmother alien,5.7,469,20000000,mans closest encounter,108,13854000,comedy sciencefiction,1,0,0,0,0,0
12182,1,nick stop obsessing exgirlfriend tris tris friend norah suddenly shows interest club thus begins odd night filled ups downs two keep running tris new boyfriend searching norahs drunken friend caroline help nicks band mates night winds two figure want,14.478,2008-10-03,nick norahs infinite playlist,6.5,1109,9000000,every night soundtrack,89,33556631,comedy music drama,1,0,0,0,0,0
12088,1,future inmates private underground prison computercontrolled cameras dream readers devices cause pain death john illegally pregnant wife karen locked inside fortress determined escape birth baby,14.477,1992-09-30,fortress,6.1,589,8000000,welcome future punishment ultimate crime,95,6739141,action thriller sciencefiction,1,0,0,1,0,0
7457,1,johnny truelove likes see tough hes son underworld figure drug dealer johnny also likes get tough things dont go way jake mazursky fails pay johnny things get worse mazursky family johnny gang kidnap jakes year old brother holds hostage problem stolen boy,14.477,2006-01-27,alpha dog,6.6,1267,9500000,one crime witnesses way back,122,32400000,crime drama thriller,1,1,0,0,0,0
534780,0,series mysterious events changes life blind pianist must report crime actually never witnessed,14.476,2018-10-05,andhadhun,7.6,433,4500000,every artist secret,139,40000000,crime mystery thriller,0,0,1,0,0,0
36210,0,teacher gao loves students poor village devoted educating hope greater futures called away tend dying mother month mayor calls inexperienced yearold replacement wei minzhi much teacher gaos dismay teacher gao stand thought losing anymore students already lost twelve everincreasing attrition promises wei extra yuan succeeds ensuring upon return one less weis difficult mission fulfill teacher gaos wish concern welfare children begins,14.476,1999-10-30,one less,7.4,156,0,village teacher city discovered much learn,106,0,drama,0,0,1,0,0,0
173,1,ship sent investigate wave mysterious sinkings encounters advanced submarine nautilus commanded captain nemo,14.476,1954-12-23,leagues sea,7.1,778,5000000,mightiest motion picture,127,28200000,adventure drama family sciencefiction,1,0,0,0,0,0
871799,1,detective breslin crosses paths calloway ruthless hacker desperate find wife kidnapped drug cartel calloway escapes police custody breslin joins forces nononsense female cop reclaim prisoner calloway ’ crimeboss father somehow involved explosive situation,14.473,2022-02-18,pursuit,5.4,56,0,theyll never friends theyre longer enemies,92,0,action crime thriller,1,1,0,0,0,0
49022,1,though rachel successful attorney loyal generous friend still single one drink many 30thbirthday celebration rachel unexpectedly falls bed longtime crush dex happens engaged best friend darcy ramifications liaison threaten destroy womens lifelong friendship ethan rachels confidant harbors potentially explosive secret,14.473,2011-05-05,something borrowed,6.2,964,35000000,thin line love friendship,112,65090821,comedy drama romance,1,0,0,0,0,0
845,1,pro tennis star enraged trampy wife ’ refusal finalize divorce wed senator ’ daughter strikes conversation stranger train unwittingly sets motion deadly chain events,14.473,1951-06-27,strangers train,7.7,1512,1200000,starts shriek train whistle ends shrieking excitement,103,7000000,crime thriller,1,0,0,0,0,0
482981,1,young scottish singer roselynn harlan dreams making country artist nashville released prison,14.471,2019-04-12,wild rose,6.8,294,0,sing song,101,0,music comedy drama,1,1,0,0,0,0
11856,1,air america cias private airline operating laos vietnam war running anything everything soldiers foodstuffs local villagers losing pilots license billy covington recruited ends middle bunch lunatic pilots gunrunning friend gene ryack opium smuggling superiors,14.471,1990-08-10,air america,5.8,529,35000000,proud totally insane,112,57700000,action adventure comedy drama,1,0,0,0,0,0
8766,1,three generations family deal consequences unleashing forces hell,14.47,1996-03-08,hellraiser bloodline,5.2,471,4000000,past present future meet crossroads hell,86,16675000,horror sciencefiction,1,0,0,0,0,0
12138,1,ingenious enough plan rob riviera casinos count room elvis impersonator convention thomas murphy decided keep money shot partners including recentlyfreed excon michael zane million stake marshals service closing michael must track murphy,14.467,2001-02-23,miles graceland,5.8,579,62000000,crime king,125,18720175,action adventure comedy crime thriller,1,0,0,0,0,0
661231,1,two british intelligence officers concoct operation mincemeat wherein plan drop corpse false papers coast spain would fool nazi spies believing allied forces planning attack way greece rather sicily,14.466,2022-04-01,operation mincemeat,6.5,544,0,deception greatest weapon war,128,0,war history drama,1,1,0,0,0,0
9344,1,day life group teens travel around new york city skating drinking smoking deflowering virgins,14.465,1995-07-28,kids,6.9,1009,1500000,controversial film decade,91,20412216,drama crime,1,0,0,0,0,0
292040,1,handover head counterterrorism mi5 harry pearce terrorist escapes custody harry disappears soon protégé tasked finding happened impending attack london looms eventually uncovers deadly conspiracy,14.464,2015-04-11,spooks greater good,6.0,529,0,,104,1473809,thriller action,0,1,0,0,0,0
3088,1,wyatt earp brothers morgan virgil ride tombstone leave brother james charge cattle herd return find cattle stolen james dead wyatt takes job town marshal making brothers deputies vows stay tombstone james killers found soon runs brooding coughing harddrinking doc holliday well sullen vicious clanton clan wyatt discovers owner trinket stolen james dead body stage set earps longawaited revenge,14.463,1946-10-17,darling clementine,7.4,369,2000000,everything west young fiery exciting,97,2750000,western romance drama,1,0,0,0,0,0
816614,1,college student must draw upon skills spyfather taught protect save father weapons dealers,14.461,2020-12-01,scarlett,7.5,15,0,,103,0,action,1,0,0,0,0,0
35717,0,writer leaves upperclass life journeys woman claiming sister two friends,14.458,1999-05-12,pola x,5.6,75,0,erotically charged descent madness,134,0,drama romance,0,1,1,0,0,0
126337,1,samantha crawford living storybook life ’ happily married lives ranch keeps beloved horse stories ’ told illustrated since childhood become published books husband billy killed senseless act violence sam loses faith live deathdefying encounter two children leads reunion joe oldest friend sam watches “ papa ” joe care love kids underresourced neighborhood begins realize matter life ’ circumstances love god always reaching us,14.456,2012-09-21,unconditional,6.6,62,2000000,dead end takes somewhere needed go,92,0,drama,1,0,0,0,0,0
366668,1,marla forced abandon carefully structured life embark epic journey find younger brother charlie disappeared vast wondrous animated world playmobil toys,14.455,2019-06-10,playmobil movie,5.6,247,75000000,let adventure lead home,99,0,family animation comedy adventure,1,1,1,0,0,0
805051,1,oggly family arrive municipal rubbish dump smelliville must look new home never feel really welcome anywhere stink humans tad oggly firebottom family dragon crashlands rundown rubbish tip small town smelliville ogglies feel home want stay,14.452,2021-05-06,welcome smelliville,6.9,63,0,,85,1965219,animation adventure family fantasy,0,1,0,0,0,0
513083,1,group friends head land oaky chardonnays big bold cabernet sauvignons one member squad ’ 50th birthday party,14.452,2019-05-08,wine country,5.5,481,0,friendship trip,103,0,comedy,1,0,0,0,0,0
465003,1,sudan east africa team israeli mossad agents plans rescue transfer thousands ethiopian jews israel avoid raising suspicions inquisitive ruthless authorities establish cover fake diving resort red sea,14.452,2019-07-28,red sea diving resort,6.8,750,0,1980s one partnership saved thousands lives,130,0,drama thriller history,1,0,0,0,0,0
195269,1,nick malloy portrays emergency medical technician emt finds caught deadly 12round game cat mouse vigilante tied paramedics past little time spare wifes life hanging balance emt must figure hes chosen pawn maniacs game late,14.451,2013-06-01,rounds reloaded,5.5,257,4000000,ready another rounds,95,0,action adventure,1,0,0,0,0,0
5470,1,beowulf wanderer learns maneating creature called grendel comes night devour warriors trapped outpost outpost ruled hrothgar daughter whose husband may murdered outposts master arms,14.451,1999-04-01,beowulf,4.3,206,20000000,,95,1531251,adventure fantasy action,1,1,0,0,0,0
21634,1,bobby griffith mothers favorite son perfect allamerican boy growing deeply religious influences walnut creek california bobby also gay struggling conflict one knew much less understood bobby finally came family,14.45,2009-01-24,prayers bobby,8.1,532,0,loves everything son except,90,0,drama history tvmovie,1,0,0,0,0,0
37181,0,mysterious disappearance kindergarten teacher picnic north iran followed series misadventures fellow travelers,14.449,2009-06-06,elly,7.4,441,0,,119,0,drama,0,1,1,0,0,0
13466,1,based true story homer hickam coal miners son inspired first sputnik launch take rocketry fathers wishes eventually became nasa scientist,14.449,1999-02-19,october sky,7.6,1122,25000000,sometimes one dream enough light whole sky,108,34698685,drama family,1,0,0,0,0,0
10627,1,military cadets take extreme measures ensure future academy existence threatened local condo developers,14.449,1981-12-20,taps,6.8,243,14000000,school home think worth defending,126,35856053,war drama,1,0,0,0,0,0
902,0,scientist surrealist society kidnaps children steal dreams hoping slow aging process,14.449,1995-05-17,city lost children,7.3,980,18000000,happily ever dream,108,1738611,fantasy sciencefiction adventure,0,1,0,0,0,0
